store_id,state_id,cat_id,dept_id,item_id,year_month,total_units,avg_price,days_with_sales,max_daily_units,has_promotion,total_revenue
WI_1,WI,Foods,FOODS_2,FOODS_2_380,2016-02,147.0,4.97,29.0,10.0,True,730.59
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-10,4.0,,4.0,1.0,True,11.88
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-09,8.0,0.5,6.0,2.0,True,4.0
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-06,16.0,0.97,11.0,4.0,True,15.52
TX_2,TX,Foods,FOODS_3,FOODS_3_293,2015-09,11.0,1.98,8.0,2.0,True,21.78
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-12,8.0,5.92,6.0,2.0,True,47.36
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-10,20.0,0.97,13.0,3.0,True,19.4
TX_2,TX,Houshold,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-06,10.0,3.96,8.0,2.0,True,39.6
CA_2,CA,FOODS,FOODS_3,FOODS_3_293,2015-08,13.0,1.98,9.0,2.0,False,25.74
CA_2,CA,FOODS,FOODS_3,FOODS_3_293,2016-03,3.0,1.98,3.0,1.0,True,5.94
  TX_2 ,TX,FOODS,FOODS_3,FOODS_3_525,2016-03,12.0,2.0,6.0,3.0,True,24.0
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-09,,3.96,4.0,2.0,True,19.8
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-12,25.0,3.96,13.0,11.0,True,99.0
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-08,82.0,4.97,29.0,8.0,False,407.54
WI_1,WI,FOODS,FOODS_3,FOODS_3_142,2015-07,44.0,3.98,16.0,7.0,True,175.12
CA_1,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-02,30.0,2.78,16.0,6.0,True,83.4
CA_2,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-05,35.0,2.78,18.0,12.0,True,97.3
  WI_1 ,WI,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-01,4.0,0.97,2.0,3.0,True,3.88
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-03,27.0,2.5,18.0,3.0,True,67.5
WI_1,WI,FOODS,FOODS_3,FOODS_3_293,2016-03,11.0,,7.0,3.0,True,21.78
WI_1,WI,FOODS,FOODS_3,FOODS_3_142,2015-09,32.0,3.98,16.0,5.0,True,127.36
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-08,10.0,0.97,9.0,2.0,False,9.7
CA_1,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-12,27.0,2.78,18.0,3.0,True,75.06
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-04,5.0,9.47,4.0,2.0,False,47.35
CA_2,CA,FOODS,FOODS_3,FOODS_3_525,2015-05,26.0,2.0,16.0,4.0,True,52.0
  WI_1 ,WI,FOODS,FOODS_2,FOODS_2_380,2016-01,184.0,4.97,31.0,14.0,True,914.48
  WI_1 ,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-09,1.0,5.92,1.0,1.0,True,5.92
TX_2,TX,FOODS,FOODS_2,FOODS_2_380,2015-07,,4.97,26.0,8.0,True,303.17
  TX_2 ,TX,FOODS,FOODS_2,FOODS_2_380,2016-03,125.0,4.97,31.0,9.0,True,621.25
CA_1,CA,FOODS,FOODS_2,FOODS_2_380,2015-11,48.0,4.97,23.0,5.0,True,238.56
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-06,7.0,,6.0,2.0,True,72.45
CA_1,CA,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-09,19.0,10.43,14.0,3.0,True,198.17
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-08,3.0,3.98,2.0,2.0,False,11.94
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-05,18.0,3.96,11.0,7.0,True,71.28
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-10,6.0,0.5,5.0,2.0,True,3.0
  CA_2 ,CA,FOODS,FOODS_3,FOODS_3_142,2016-03,136.0,3.98,26.0,16.0,True,541.28
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-06,3.0,2.97,2.0,2.0,True,8.91
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-05,1.0,5.92,1.0,1.0,True,5.92
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-04,2.0,2.5,2.0,1.0,False,5.0
TX_2,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-09,25.0,2.5,15.0,3.0,True,62.5
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-01,2.0,0.5,2.0,1.0,True,1.0
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-11,16.0,10.43,11.0,3.0,True,166.88
TX_2,TX,FOODS,FOODS_3,FOODS_3_525,2016-04,66.0,2.0,18.0,10.0,False,132.0
TX_2,TX,FOODS,FOODS_2,FOODS_2_380,2015-08,71.0,4.97,28.0,8.0,False,352.87
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2016-03,4.0,10.43,4.0,1.0,True,41.72
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-07,3.0,10.43,3.0,1.0,True,31.29
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-01,6.0,0.5,6.0,1.0,True,3.0
TX_2,TX,FOODS,FOODS_2,FOODS_2_380,2016-01,116.0,4.97,31.0,8.0,True,576.52
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-11,23.0,10.43,15.0,5.0,True,239.89
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2016-01,6.0,3.98,3.0,3.0,True,23.88
WI_1,WI,FOODS,FOODS_3,FOODS_3_293,2016-02,6.0,1.98,5.0,2.0,True,11.88
  TX_2 ,TX,FOODS,FOODS_2,FOODS_2_380,2015-11,124.0,4.97,29.0,10.0,True,616.28
TX_2,TX,FOODS,FOODS_3,FOODS_3_017,2015-04,1.0,1.98,1.0,1.0,False,1.98
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-08,2.0,10.43,2.0,1.0,False,20.86
CA_2,CA,FOODS,FOODS_3,FOODS_3_293,2016-04,,1.98,5.0,2.0,False,11.88
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-08,5.0,2.97,5.0,1.0,False,14.85
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-03,17.0,5.76,10.0,3.0,True,97.92
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2016-03,10.0,,9.0,2.0,True,19.8
TX_1,TX,HOBIES,HOBBIES_2,HOBBIES_2_071,2015-12,9.0,0.97,2.0,8.0,True,8.73
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-10,116.0,3.97,30.0,12.0,True,460.52
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-07,22.0,2.5,16.0,2.0,True,55.0
WI_1,WI,FOODS,FOODS_3,FOODS_3_142,2015-12,40.0,3.98,18.0,7.0,True,159.2
CA_1,CA,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-10,10.0,10.43,9.0,2.0,True,104.3
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-01,10.0,0.97,7.0,2.0,True,9.7
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-10,7.0,10.43,5.0,2.0,True,73.01
WI_1,WI,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-08,15.0,,9.0,3.0,False,59.4
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-08,6.0,10.43,4.0,3.0,False,62.58
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-11,56.0,3.97,28.0,5.0,True,222.32
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-10,5.0,10.43,5.0,1.0,True,52.15
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-08,5.0,0.5,4.0,2.0,False,2.5
TX_2,TX,FOODS,FOODS_3,FOODS_3_525,2015-05,42.0,2.0,22.0,5.0,True,84.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-12,20.0,2.0,16.0,3.0,True,40.0
,,,,,,,,,,,
CA_2,CA,FOODS,FOODS_2,FOODS_2_380,2016-01,75.0,4.97,26.0,8.0,True,372.75
TX_1,TX,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-04,2.0,9.96,2.0,1.0,False,19.92
WI_1,WI,FOODS,FOODS_3,FOODS_3_017,2016-03,3.0,1.98,3.0,1.0,True,5.94
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2016-02,75.0,4.97,28.0,6.0,True,372.75
WI_1,WI,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-10,47.0,3.97,21.0,7.0,True,186.59
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-12,11.0,0.97,8.0,2.0,True,10.67
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-07,15.0,10.43,10.0,3.0,True,156.45
CA_2,CA,FOODS,FOODS_3,FOODS_3_017,2015-10,3.0,,3.0,1.0,True,5.94
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-03,16.0,0.97,11.0,2.0,True,15.52
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-12,8.0,0.5,7.0,2.0,True,4.0
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-10,3.0,0.97,3.0,1.0,True,2.91
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-09,121.0,3.97,27.0,12.0,True,480.37
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-08,9.0,10.43,8.0,2.0,False,93.87
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-05,10.0,3.96,8.0,2.0,True,39.6
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-09,-2.0,1.98,2.0,1.0,True,3.96
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-09,34.0,5.92,17.0,4.0,True,201.28
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-12,7.0,10.43,6.0,2.0,True,73.01
CA_2,CA,Foods,FOODS_2,FOODS_2_380,2015-05,63.0,4.97,18.0,9.0,True,313.11
CA_1,CA,FOODS,FOODS_3,FOODS_3_142,2015-07,-56.0,3.98,20.0,16.0,True,222.88
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-07,7.0,,7.0,1.0,True,73.01
CA_2,CA,FOODS,FOODS_3,FOODS_3_142,2015-09,144.0,3.98,22.0,19.0,True,573.12
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-01,9.0,5.92,7.0,3.0,True,53.28
TX_2,TX,FOODS,FOODS_3,FOODS_3_525,2016-01,43.0,2.0,22.0,4.0,True,86.0
CA_2,CA,FOODS,FOODS_2,FOODS_2_380,2015-10,,4.97,30.0,8.0,True,541.73
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2016-02,6.0,10.43,6.0,1.0,True,62.58
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-05,48.0,5.92,22.0,5.0,True,284.16
CA_2,CA,FOODS,FOODS_2,FOODS_2_380,2016-02,84.0,4.97,26.0,9.0,True,417.48
CA_1,CA,FOODS,FOODS_2,FOODS_2_380,2015-10,47.0,,22.0,7.0,True,233.59
TX_2,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-04,5.0,2.5,3.0,3.0,False,12.5
TX_1,TX,Foods,FOODS_3,FOODS_3_525,2016-01,29.0,2.0,16.0,6.0,True,58.0
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-02,6.0,,3.0,4.0,True,5.82
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-11,10.0,0.97,7.0,2.0,True,9.7
TX_2,TX,FOODS,FOODS_2,FOODS_2_380,2015-06,62.0,4.97,24.0,8.0,True,308.14
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-11,5.0,2.97,5.0,1.0,True,14.85
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-11,5.0,5.92,3.0,3.0,True,29.6
CA_2,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-12,37.0,2.78,20.0,4.0,True,102.86
CA_2,CA,FOODS,FOODS_3,FOODS_3_525,2015-11,26.0,2.0,17.0,4.0,True,52.0
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-03,49.0,3.97,27.0,7.0,True,194.53
TX_1,TX,HOBIES,HOBBIES_2,HOBBIES_2_071,2015-07,12.0,0.97,9.0,2.0,True,11.64
CA_1,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-09,11.0,10.43,8.0,2.0,True,114.73
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-10,20.0,3.96,7.0,8.0,True,79.2
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-04,20.0,5.74,14.0,3.0,False,114.8
CA_2,CA,FOODS,FOODS_3,FOODS_3_017,2016-02,8.0,1.98,8.0,1.0,True,15.84
CA_1,CA,FOODS,FOODS_3,FOODS_3_525,2015-07,59.0,2.0,26.0,5.0,True,118.0
TX_2,TX,FOODS,FOODS_3,FOODS_3_142,2016-01,27.0,3.98,14.0,4.0,True,107.46
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-10,59.0,3.97,24.0,7.0,True,234.23
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-02,6.0,,3.0,4.0,True,5.82
CA_1,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-09,27.0,2.78,14.0,4.0,True,75.06
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2016-04,9.0,10.43,5.0,3.0,False,93.87
WI_1,WI,FOODS,FOODS_3,FOODS_3_017,2015-09,7.0,1.98,7.0,1.0,True,13.86
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-08,6.0,10.43,5.0,2.0,False,62.58
CA_1,CA,FOODS,FOODS_3,FOODS_3_017,2016-04,2.0,1.98,2.0,1.0,False,3.96
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-11,6.0,3.98,5.0,2.0,True,23.88
TX_2,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-08,18.0,2.5,13.0,3.0,False,45.0
TX_2,TX,FOODS,FOODS_3,FOODS_3_017,2015-06,7.0,1.98,6.0,2.0,True,13.86
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-08,44.0,10.43,22.0,4.0,False,458.92
CA_1,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-04,4.0,2.78,3.0,2.0,False,11.12
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-02,1.0,2.97,1.0,1.0,True,2.97
WI_1,WI,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-01,16.0,3.96,13.0,2.0,True,63.36
TX_2,TX,FOODS,FOODS_3,FOODS_3_525,2015-09,73.0,2.0,24.0,8.0,True,146.0
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-05,7.0,0.97,6.0,2.0,True,6.79
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-01,36.0,3.97,20.0,5.0,True,142.92
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-10,25.0,0.97,16.0,3.0,True,24.25
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-04,,0.97,2.0,1.0,False,1.94
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-12,10.0,3.98,8.0,2.0,True,39.8
CA_1,CA,FOODS,FOODS_3,FOODS_3_017,2015-09,3.0,1.98,3.0,1.0,True,5.94
TX_2,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-07,18.0,3.96,7.0,8.0,True,71.28
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2016-01,9.0,,9.0,1.0,True,93.87
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-11,1.0,1.98,1.0,1.0,True,1.98
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-05,15.0,0.97,13.0,3.0,True,14.55
CA_1,CA,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-02,30.0,2.78,16.0,6.0,True,83.4
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-01,22.0,0.97,15.0,5.0,True,21.34
CA_2,CA,HOBIES,HOBBIES_2,HOBBIES_2_123,2016-01,3.0,0.5,2.0,2.0,True,1.5
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-04,2.0,1.98,1.0,2.0,False,3.96
TX_1,TX,Foods,FOODS_2,FOODS_2_380,2015-11,67.0,4.97,26.0,6.0,True,332.99
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2015-06,9.0,1.98,7.0,3.0,True,17.82
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-04,2.0,5.92,1.0,2.0,False,11.84
CA_1,CA,FOODS,FOODS_2,FOODS_2_380,2016-04,21.0,4.97,12.0,5.0,False,104.37
CA_2,CA,FOODS,FOODS_3,FOODS_3_017,2015-11,5.0,1.98,5.0,1.0,True,9.9
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-12,-2.0,1.98,2.0,1.0,True,3.96
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-11,1.0,2.97,1.0,1.0,True,2.97
TX_2,TX,FOODS,FOODS_3,FOODS_3_293,2015-05,9.0,1.98,8.0,2.0,True,17.82
  CA_2 ,CA,FOODS,FOODS_3,FOODS_3_525,2016-02,25.0,,13.0,4.0,True,50.0
TX_2,TX,FOODS,FOODS_2,FOODS_2_380,2015-04,8.0,4.97,5.0,4.0,False,39.76
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-02,4.0,0.5,4.0,1.0,True,2.0
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-10,2.0,0.97,2.0,1.0,True,1.94
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-10,4.0,2.97,4.0,1.0,True,11.88
TX_2,TX,FOODS,FOODS_2,FOODS_2_380,2016-02,139.0,4.97,29.0,9.0,True,690.83
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-06,7.0,9.6,5.0,2.0,True,67.2
CA_2,CA,FOODS,FOODS_3,FOODS_3_017,2015-05,1.0,1.98,1.0,1.0,True,1.98
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-03,14.0,0.97,10.0,3.0,True,13.58
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-07,8.0,3.96,5.0,3.0,True,31.68
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-10,13.0,0.97,10.0,3.0,True,12.61
CA_2,CA,FOODS,FOODS_2,FOODS_2_380,2015-04,9.0,4.97,3.0,4.0,False,44.73
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-02,11.0,,9.0,2.0,True,10.67
TX_2,TX,Foods,FOODS_3,FOODS_3_525,2015-10,49.0,2.0,25.0,4.0,True,98.0
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-04,5.0,0.97,5.0,1.0,False,4.85
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-06,6.0,3.98,5.0,2.0,True,23.88
CA_1,CA,HOBIES,HOBBIES_2,HOBBIES_2_071,2016-03,5.0,0.97,4.0,2.0,True,4.85
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-03,68.0,3.97,26.0,8.0,True,269.96
TX_1,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2016-02,12.0,10.43,11.0,2.0,True,125.16
WI_1,WI,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-08,19.0,3.97,9.0,4.0,False,75.43
TX_1,TX,Foods,FOODS_3,FOODS_3_293,2015-08,6.0,1.98,6.0,1.0,False,11.88
CA_1,CA,HOBIES,HOBBIES_2,HOBBIES_2_123,2016-03,9.0,0.5,6.0,3.0,True,4.5
CA_1,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-04,5.0,3.97,3.0,2.0,False,19.85
TX_2,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-11,8.0,2.5,7.0,2.0,True,20.0
CA_1,CA,HOBIES,HOBBIES_2,HOBBIES_2_109,2016-02,8.0,0.97,6.0,2.0,True,7.76
TX_2,TX,FOODS,FOODS_2,FOODS_2_380,2016-04,48.0,4.97,16.0,6.0,False,238.56
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-11,7.0,0.97,6.0,2.0,True,6.79
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-06,44.0,9.82,22.0,4.0,True,432.08
TX_1,TX,Foods,FOODS_3,FOODS_3_525,2015-08,49.0,2.0,24.0,8.0,False,98.0
WI_1,WI,Houshold,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-02,11.0,3.96,9.0,2.0,True,43.56
WI_1,WI,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2016-02,1.0,10.43,1.0,1.0,True,10.43
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-10,,10.43,10.0,3.0,True,146.02
WI_1,WI,FOODS,FOODS_3,FOODS_3_525,2015-11,12.0,2.0,5.0,4.0,True,24.0
  TX_2 ,TX,FOODS,FOODS_3,FOODS_3_142,2016-02,15.0,3.98,11.0,3.0,True,59.7
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-04,10.0,0.97,9.0,2.0,False,9.7
CA_1,CA,FOODS,FOODS_2,FOODS_2_380,2016-03,51.0,4.97,26.0,5.0,True,253.47
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-04,2.0,2.0,2.0,1.0,False,200.0
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-12,17.0,0.97,12.0,2.0,True,16.49
CA_1,CA,FOODS,FOODS_3,FOODS_3_525,2015-09,74.0,2.0,27.0,7.0,True,148.0
CA_1,CA,FOODS,FOODS_3,FOODS_3_525,2015-08,62.0,2.0,28.0,5.0,False,124.0
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-09,34.0,5.92,15.0,6.0,True,201.28
CA_2,CA,FOODS,FOODS_2,FOODS_2_380,2015-08,132.0,4.97,31.0,10.0,False,656.04
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-04,2.0,0.97,1.0,2.0,False,1.94
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-07,16.0,0.97,11.0,2.0,True,15.52
TX_2,TX,FOODS,FOODS_3,FOODS_3_017,2016-04,3.0,1.98,3.0,1.0,False,5.94
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-09,12.0,10.43,12.0,1.0,True,125.16
CA_1,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-09,7.0,0.5,5.0,3.0,True,3.5
CA_2,CA,Foods,FOODS_3,FOODS_3_017,2015-07,5.0,1.98,5.0,1.0,True,9.9
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-11,20.0,2.5,12.0,3.0,True,50.0
TX_2,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-10,25.0,2.5,14.0,6.0,True,62.5
WI_1,WI,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-01,7.0,0.97,7.0,1.0,True,6.79
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-08,14.0,0.97,8.0,4.0,False,13.58
CA_2,CA,FOODS,FOODS_3,FOODS_3_017,2015-06,5.0,1.98,4.0,2.0,True,9.9
WI_1,WI,Houshold,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-04,6.0,5.74,3.0,2.0,False,34.44
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-05,12.0,0.97,10.0,2.0,True,11.64
WI_1,WI,FOODS,FOODS_3,FOODS_3_142,2015-06,42.0,3.98,19.0,6.0,True,167.16
TX_2,TX,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-04,3.0,,3.0,1.0,False,17.76
  TX_1 ,TX,FOODS,FOODS_3,FOODS_3_142,2016-02,6.0,3.78,4.0,2.0,True,22.68
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-11,4.0,2.97,3.0,2.0,True,11.88
TX_2,TX,FOODS,FOODS_3,FOODS_3_525,2015-08,78.0,2.0,30.0,6.0,False,156.0
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-05,55.0,9.47,24.0,5.0,True,520.85
TX_2,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-05,11.0,0.5,6.0,4.0,True,5.5
  CA_1 ,CA,FOODS,FOODS_3,FOODS_3_017,2015-06,,1.98,5.0,2.0,True,11.88
CA_1,CA,FOODS,FOODS_2,FOODS_2_380,2015-07,58.0,,25.0,6.0,True,288.26
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-05,18.0,0.97,12.0,3.0,True,17.46
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-10,10.0,2.97,8.0,2.0,True,29.7
TX_2,TX,FOODS,FOODS_3,FOODS_3_142,2016-03,24.0,3.98,11.0,5.0,True,95.52
WI_1,WI,FOODS,FOODS_2,FOODS_2_380,2015-07,149.0,4.97,31.0,12.0,True,740.53
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-08,6.0,0.97,6.0,1.0,False,5.82
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2015-12,5.0,1.98,4.0,2.0,True,9.9
CA_2,CA,FOODS,FOODS_3,FOODS_3_525,2016-01,12.0,2.0,11.0,2.0,True,24.0
