store_id,state_id,cat_id,dept_id,item_id,year_month,total_units,avg_price,days_with_sales,max_daily_units,has_promotion,total_revenue
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-04,2,0.97,2,1,False,1.94
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-05,4,2.97,4,1,True,11.88
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-06,4,2.97,4,1,True,11.88
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-07,3,2.97,3,1,True,8.91
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-08,5,2.97,5,1,False,14.85
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-09,7,2.97,4,4,True,20.79
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-10,10,2.97,8,2,True,29.7
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-11,4,2.97,3,2,True,11.88
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-12,6,2.97,5,2,True,17.82
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-01,8,2.97,7,2,True,23.76
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-02,4,2.97,3,2,True,11.88
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-03,5,2.97,5,1,True,14.85
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-04,4,2.97,3,2,False,11.88
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-04,2,0.97,2,1,False,1.94
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-05,7,0.97,6,2,True,6.79
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-06,10,0.97,9,2,True,9.7
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-07,13,0.97,8,4,True,12.61
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-08,15,0.97,10,2,False,14.55
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-09,17,0.97,12,3,True,16.49
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-10,14,0.97,13,2,True,13.58
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-11,8,0.97,7,2,True,7.76
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-12,9,0.97,9,1,True,8.73
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-01,22,0.97,15,5,True,21.34
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-02,10,0.97,10,1,True,9.7
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-03,16,0.97,11,2,True,15.52
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-04,6,0.97,5,2,False,5.82
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-04,3,0.5,3,1,False,1.5
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-05,9,0.5,8,2,True,4.5
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-06,9,0.5,8,2,True,4.5
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-07,7,0.5,7,1,True,3.5
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-08,5,0.5,5,1,False,2.5
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-09,8,0.5,6,2,True,4.0
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-10,14,0.5,12,2,True,7.0
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-11,3,0.5,3,1,True,1.5
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-12,7,0.5,6,2,True,3.5
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-01,3,0.5,2,2,True,1.5
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-02,8,0.5,8,1,True,4.0
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-03,2,0.5,2,1,True,1.0
CA_2,CA,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-04,4,0.5,4,1,False,2.0
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-07,75,4.13,18,10,True,309.75
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-08,87,3.97,24,10,False,345.39
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-09,121,3.97,27,12,True,480.37
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-10,116,3.97,30,12,True,460.52
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-11,71,3.97,26,6,True,281.87
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-12,104,3.97,26,11,True,412.88
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-01,102,3.97,27,12,True,404.94
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-02,85,3.97,27,6,True,337.45
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-03,91,3.97,30,7,True,361.27
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-04,12,3.97,3,5,False,47.64
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-04,1,3.96,1,1,False,3.96
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-05,10,3.96,8,2,True,39.6
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-06,11,3.96,8,3,True,43.56
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-07,18,3.96,14,3,True,71.28
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-08,17,3.96,12,3,False,67.32
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-09,14,3.96,14,1,True,55.44
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-10,17,3.96,12,2,True,67.32
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-11,19,3.96,11,4,True,75.24
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-12,25,3.96,13,11,True,99.0
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-01,21,3.96,14,4,True,83.16
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-02,12,3.96,8,3,True,47.52
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-03,16,3.96,11,3,True,63.36
CA_2,CA,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-04,16,3.96,9,6,False,63.36
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-04,1,9.96,1,1,False,9.96
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-05,14,9.96,11,3,True,139.44
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-06,7,10.35,6,2,True,72.45
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-07,17,10.43,13,3,True,177.31
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-08,4,10.43,4,1,False,41.72
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-09,9,10.43,7,2,True,93.87
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-10,11,10.43,10,2,True,114.73
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-11,6,10.43,6,1,True,62.58
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2015-12,17,10.43,13,4,True,177.31
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2016-02,10,10.43,10,1,True,104.3
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2016-03,7,10.43,7,1,True,73.01
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_029,2016-04,5,10.43,4,2,False,52.15
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-04,2,5.92,2,1,False,11.84
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-05,12,5.92,6,3,True,71.04
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-06,21,5.92,8,5,True,124.32
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-07,57,5.92,24,5,True,337.44
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-08,48,5.92,22,6,False,284.16
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-09,34,5.92,15,6,True,201.28
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-10,2,5.92,1,2,True,11.84
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2015-12,15,5.92,10,2,True,88.8
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-01,9,5.92,7,3,True,53.28
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_344,2016-04,7,5.88,2,5,False,41.16
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-04,5,9.47,4,2,False,47.35
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-05,55,9.47,24,5,True,520.85
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-06,44,9.82,22,4,True,432.08
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-07,44,10.43,23,5,True,458.92
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-08,44,10.43,22,4,False,458.92
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-09,53,10.43,28,4,True,552.79
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-10,46,10.43,24,5,True,479.78
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-11,53,10.43,21,10,True,552.79
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2015-12,38,10.43,19,4,True,396.34
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2016-01,47,10.43,20,6,True,490.21
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2016-02,35,10.43,17,5,True,365.05
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2016-03,13,10.43,8,3,True,135.59
CA_2,CA,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,2016-04,9,10.43,5,3,False,93.87
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-04,13,4.97,4,5,False,64.61
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-05,44,4.97,20,4,True,218.68
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-06,69,4.97,26,6,True,342.93
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-07,64,4.97,24,6,True,318.08
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-08,82,4.97,29,8,False,407.54
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-09,110,4.97,28,9,True,546.7
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-10,105,4.97,29,8,True,521.85
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-11,67,4.97,26,6,True,332.99
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2015-12,74,4.97,26,6,True,367.78
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2016-01,111,4.97,27,11,True,551.67
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2016-02,75,4.97,28,6,True,372.75
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2016-03,63,4.97,25,5,True,313.11
TX_1,TX,FOODS,FOODS_2,FOODS_2_380,2016-04,57,4.97,18,6,False,283.29
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-04,2,1.98,1,2,False,3.96
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-05,11,1.98,9,2,True,21.78
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-06,7,1.98,7,1,True,13.86
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-07,16,1.98,12,2,True,31.68
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-08,2,1.98,2,1,False,3.96
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-09,2,1.98,2,1,True,3.96
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-10,4,1.98,4,1,True,7.92
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-11,1,1.98,1,1,True,1.98
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2015-12,2,1.98,2,1,True,3.96
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2016-01,2,1.98,2,1,True,3.96
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2016-02,2,1.98,2,1,True,3.96
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2016-03,10,1.98,9,2,True,19.8
TX_1,TX,FOODS,FOODS_3,FOODS_3_017,2016-04,1,1.98,1,1,False,1.98
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-04,3,3.98,2,2,False,11.94
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-05,14,3.98,11,3,True,55.72
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-06,6,3.98,5,2,True,23.88
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-07,6,3.98,6,1,True,23.88
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-08,3,3.98,2,2,False,11.94
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-09,10,3.98,8,2,True,39.8
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-10,13,3.98,7,5,True,51.74
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-11,6,3.98,5,2,True,23.88
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2015-12,10,3.98,8,2,True,39.8
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2016-01,6,3.98,3,3,True,23.88
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2016-02,6,3.78,4,2,True,22.68
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2016-03,7,3.28,5,3,True,22.96
TX_1,TX,FOODS,FOODS_3,FOODS_3_142,2016-04,3,3.98,2,2,False,11.94
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2015-04,1,1.98,1,1,False,1.98
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2015-05,6,1.98,5,2,True,11.88
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2015-06,9,1.98,7,3,True,17.82
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2015-07,2,1.98,2,1,True,3.96
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2015-08,6,1.98,6,1,False,11.88
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2015-09,2,1.98,2,1,True,3.96
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2015-11,4,1.98,4,1,True,7.92
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2015-12,5,1.98,4,2,True,9.9
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2016-01,2,1.98,2,1,True,3.96
TX_1,TX,FOODS,FOODS_3,FOODS_3_293,2016-02,1,1.98,1,1,True,1.98
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-04,2,2.0,2,1,False,4.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-05,19,2.0,13,3,True,38.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-06,19,2.0,9,6,True,38.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-07,46,2.0,26,4,True,92.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-08,49,2.0,24,8,False,98.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-09,17,2.0,14,2,True,34.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-10,23,2.0,15,4,True,46.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-11,25,2.0,17,4,True,50.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2015-12,20,2.0,16,3,True,40.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2016-01,29,2.0,16,6,True,58.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2016-02,71,2.0,22,8,True,142.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2016-03,61,2.0,17,12,True,122.0
TX_1,TX,FOODS,FOODS_3,FOODS_3_525,2016-04,55,2.0,18,7,False,110.0
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-04,2,2.5,2,1,False,5.0
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-05,22,2.5,15,4,True,55.0
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-06,18,2.5,13,3,True,45.0
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-07,22,2.5,16,2,True,55.0
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-08,21,2.5,16,2,False,52.5
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-09,17,2.5,9,3,True,42.5
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-10,17,2.5,13,3,True,42.5
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-11,20,2.5,12,3,True,50.0
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2015-12,20,2.5,14,4,True,50.0
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-01,17,2.5,13,2,True,42.5
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-02,14,2.5,11,2,True,35.0
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-03,27,2.5,18,3,True,67.5
TX_1,TX,HOBBIES,HOBBIES_1,HOBBIES_1_242,2016-04,16,2.5,10,4,False,40.0
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-04,2,0.97,1,2,False,1.94
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-05,15,0.97,7,4,True,14.55
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-06,7,0.97,7,1,True,6.79
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-07,12,0.97,9,2,True,11.64
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-08,10,0.97,9,2,False,9.7
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-09,9,0.97,9,1,True,8.73
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-10,2,0.97,2,1,True,1.94
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-11,9,0.97,7,2,True,8.73
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2015-12,9,0.97,2,8,True,8.73
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-01,9,0.97,7,3,True,8.73
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-02,10,0.97,5,4,True,9.7
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-03,11,0.97,7,3,True,10.67
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_071,2016-04,11,0.97,7,3,False,10.67
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-05,5,2.97,5,1,True,14.85
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-06,3,2.97,2,2,True,8.91
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-07,3,2.97,3,1,True,8.91
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-08,14,2.97,8,3,False,41.58
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-09,6,2.97,4,3,True,17.82
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-10,4,2.97,4,1,True,11.88
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-11,9,2.97,8,2,True,26.73
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2015-12,3,2.97,3,1,True,8.91
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-01,3,2.97,3,1,True,8.91
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-02,1,2.97,1,1,True,2.97
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-03,4,2.97,4,1,True,11.88
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_108,2016-04,1,2.97,1,1,False,2.97
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-04,2,0.97,2,1,False,1.94
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-05,18,0.97,12,3,True,17.46
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-06,7,0.97,7,1,True,6.79
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-07,7,0.97,6,2,True,6.79
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-08,6,0.97,6,1,False,5.82
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-09,13,0.97,10,3,True,12.61
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-10,13,0.97,10,3,True,12.61
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-11,1,0.97,1,1,True,0.97
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2015-12,7,0.97,5,3,True,6.79
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-01,5,0.97,3,2,True,4.85
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-02,6,0.97,5,2,True,5.82
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-03,6,0.97,6,1,True,5.82
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_109,2016-04,2,0.97,1,2,False,1.94
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-04,2,0.5,2,1,False,1.0
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-05,7,0.5,7,1,True,3.5
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-06,3,0.5,3,1,True,1.5
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-07,3,0.5,3,1,True,1.5
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-08,3,0.5,2,2,False,1.5
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-09,10,0.5,6,2,True,5.0
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-10,12,0.5,9,2,True,6.0
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2015-11,5,0.5,5,1,True,2.5
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-01,6,0.5,6,1,True,3.0
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-02,6,0.5,6,1,True,3.0
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-03,9,0.5,9,1,True,4.5
TX_1,TX,HOBBIES,HOBBIES_2,HOBBIES_2_123,2016-04,1,0.5,1,1,False,0.5
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-07,24,4.13,12,6,True,99.12
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-08,45,3.97,23,4,False,178.65
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-09,39,3.97,21,3,True,154.83
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-10,40,3.97,20,4,True,158.8
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-11,44,3.97,18,4,True,174.68
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2015-12,43,3.97,24,3,True,170.71
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-01,36,3.97,20,5,True,142.92
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-02,37,3.97,18,6,True,146.89
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-03,32,3.97,19,3,True,127.04
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_033,2016-04,3,3.97,2,2,False,11.91
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-04,2,3.96,1,2,False,7.92
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-05,2,3.96,2,1,True,7.92
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-06,8,3.96,7,2,True,31.68
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-07,8,3.96,5,3,True,31.68
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-08,2,3.96,2,1,False,7.92
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-09,16,3.96,8,4,True,63.36
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-10,6,3.96,6,1,True,23.76
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-11,6,3.96,4,3,True,23.76
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2015-12,6,3.96,3,3,True,23.76
TX_1,TX,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_360,2016-01,7,3.96,4,4,True,27.72
